"time","wallTime","source2.y","source1.y","adder.y"
0.8627,1.0089,0.759601,0.759601,1.51914
0.8628,1.00891,0.759666,0.759666,1.51927
0.8629,1.00891,0.759731,0.759731,1.5194
0.863,1.00892,0.759796,0.759796,1.51953
0.8631,1.00892,0.759861,0.759861,1.51966
0.8632,1.00893,0.759926,0.759926,1.51979
0.8633,1.00893,0.759991,0.759991,1.51992
0.8634,1.00894,0.760056,0.760056,1.52005
0.8635,1.00894,0.760121,0.760121,1.52018
0.8636,1.00895,0.760186,0.760186,1.52031
0.8637,1.00896,0.760251,0.760251,1.52044
0.8638,1.00896,0.760316,0.760316,1.52057
0.8639,1.00897,0.760381,0.760381,1.5207
0.864,1.00897,0.760446,0.760446,1.52083
0.8641,1.00898,0.760511,0.760511,1.52096
0.8642,1.00898,0.760576,0.760576,1.52109
0.8643,1.00899,0.760641,0.760641,1.52122
0.8644,1.00899,0.760706,0.760706,1.52135
0.8645,1.009,0.760771,0.760771,1.52148
0.8646,1.009,0.760836,0.760836,1.52161
0.8647,1.00901,0.760901,0.760901,1.52174
0.8648,1.00902,0.760966,0.760966,1.52187
0.8649,1.00902,0.76103,0.76103,1.522
0.865,1.00903,0.761095,0.761095,1.52213
0.8651,1.00904,0.76116,0.76116,1.52226
0.8652,1.00904,0.761225,0.761225,1.52239
0.8653,1.00905,0.76129,0.76129,1.52251
0.8654,1.00905,0.761355,0.761355,1.52264
0.8655,1.00906,0.761419,0.761419,1.52277
0.8656,1.00906,0.761484,0.761484,1.5229
0.8657,1.00907,0.761549,0.761549,1.52303
0.8658,1.00907,0.761614,0.761614,1.52316
0.8659,1.00908,0.761679,0.761679,1.52329
0.866,1.00909,0.761744,0.761744,1.52342
0.8661,1.00909,0.761808,0.761808,1.52355
0.8662,1.0091,0.761873,0.761873,1.52368
0.8663,1.0091,0.761938,0.761938,1.52381
0.8664,1.00911,0.762003,0.762003,1.52394
0.8665,1.00911,0.762067,0.762067,1.52407
0.8666,1.00912,0.762132,0.762132,1.5242
0.8667,1.00913,0.762197,0.762197,1.52433
0.8668,1.00913,0.762262,0.762262,1.52446
0.8669,1.00914,0.762326,0.762326,1.52459
0.867,1.00915,0.762391,0.762391,1.52472
0.8671,1.00915,0.762456,0.762456,1.52485
0.8672,1.00916,0.76252,0.76252,1.52498
0.8673,1.00916,0.762585,0.762585,1.52511
0.8674,1.00917,0.76265,0.76265,1.52523
0.8675,1.00917,0.762714,0.762714,1.52536
0.8676,1.00918,0.762779,0.762779,1.52549
0.8677,1.00919,0.762844,0.762844,1.52562
0.8678,1.00919,0.762908,0.762908,1.52575
0.8679,1.0092,0.762973,0.762973,1.52588
0.868,1.0092,0.763038,0.763038,1.52601
0.8681,1.00921,0.763102,0.763102,1.52614
0.8682,1.00921,0.763167,0.763167,1.52627
0.8683,1.00922,0.763232,0.763232,1.5264
0.8684,1.00922,0.763296,0.763296,1.52653
0.8685,1.00923,0.763361,0.763361,1.52666
0.8686,1.00923,0.763425,0.763425,1.52679
0.8687,1.00924,0.76349,0.76349,1.52692
0.8688,1.00925,0.763555,0.763555,1.52704
0.8689,1.00925,0.763619,0.763619,1.52717
0.869,1.00926,0.763684,0.763684,1.5273
0.8691,1.00926,0.763748,0.763748,1.52743
0.8692,1.00927,0.763813,0.763813,1.52756
0.8693,1.00927,0.763877,0.763877,1.52769
0.8694,1.00928,0.763942,0.763942,1.52782
0.8695,1.00929,0.764006,0.764006,1.52795
0.8696,1.00929,0.764071,0.764071,1.52808
0.8697,1.0093,0.764135,0.764135,1.52821
0.8698,1.0093,0.7642,0.7642,1.52834
0.8699,1.00931,0.764264,0.764264,1.52846
0.87,1.00931,0.764329,0.764329,1.52859
0.8701,1.00932,0.764393,0.764393,1.52872
0.8702,1.00932,0.764458,0.764458,1.52885
0.8703,1.00933,0.764522,0.764522,1.52898
0.8704,1.00934,0.764587,0.764587,1.52911
0.8705,1.00934,0.764651,0.764651,1.52924
0.8706,1.00935,0.764716,0.764716,1.52937
0.8707,1.00935,0.76478,0.76478,1.5295
0.8708,1.00936,0.764845,0.764845,1.52962
0.8709,1.00936,0.764909,0.764909,1.52975
0.871,1.00937,0.764973,0.764973,1.52988
0.8711,1.00937,0.765038,0.765038,1.53001
0.8712,1.00938,0.765102,0.765102,1.53014
0.8713,1.00939,0.765167,0.765167,1.53027
0.8714,1.00939,0.765231,0.765231,1.5304
0.8715,1.0094,0.765295,0.765295,1.53053
0.8716,1.0094,0.76536,0.76536,1.53065
0.8717,1.00941,0.765424,0.765424,1.53078
0.8718,1.00941,0.765488,0.765488,1.53091
0.8719,1.00942,0.765553,0.765553,1.53104
0.872,1.00942,0.765617,0.765617,1.53117
0.8721,1.00943,0.765681,0.765681,1.5313
0.8722,1.00944,0.765746,0.765746,1.53143
0.8723,1.00944,0.76581,0.76581,1.53156
0.8724,1.00945,0.765874,0.765874,1.53168
0.8725,1.00945,0.765939,0.765939,1.53181
0.8726,1.00946,0.766003,0.766003,1.53194
0.8727,1.00946,0.766067,0.766067,1.53207
0.8728,1.00947,0.766131,0.766131,1.5322
0.8729,1.00948,0.766196,0.766196,1.53233
0.873,1.00948,0.76626,0.76626,1.53246
0.8731,1.00949,0.766324,0.766324,1.53258
0.8732,1.00949,0.766388,0.766388,1.53271
0.8733,1.0095,0.766453,0.766453,1.53284
0.8734,1.0095,0.766517,0.766517,1.53297
0.8735,1.00951,0.766581,0.766581,1.5331
0.8736,1.00951,0.766645,0.766645,1.53323
0.8737,1.00952,0.76671,0.76671,1.53335
0.8738,1.00953,0.766774,0.766774,1.53348
0.8739,1.00953,0.766838,0.766838,1.53361
0.874,1.00954,0.766902,0.766902,1.53374
0.8741,1.00954,0.766966,0.766966,1.53387
0.8742,1.00955,0.76703,0.76703,1.534
0.8743,1.00955,0.767095,0.767095,1.53413
0.8744,1.00956,0.767159,0.767159,1.53425
0.8745,1.00957,0.767223,0.767223,1.53438
0.8746,1.00957,0.767287,0.767287,1.53451
0.8747,1.00958,0.767351,0.767351,1.53464
0.8748,1.00958,0.767415,0.767415,1.53477
0.8749,1.00958,0.767479,0.767479,1.53489
0.875,1.00959,0.767544,0.767544,1.53502
0.8751,1.0096,0.767608,0.767608,1.53515
0.8752,1.0096,0.767672,0.767672,1.53528
0.8753,1.00961,0.767736,0.767736,1.53541
0.8754,1.01618,0.7678,0.7678,1.53554
0.8755,1.0162,0.767864,0.767864,1.53566
0.8756,1.0162,0.767928,0.767928,1.53579
0.8757,1.01621,0.767992,0.767992,1.53592
0.8758,1.01622,0.768056,0.768056,1.53605
0.8759,1.01623,0.76812,0.76812,1.53618
0.876,1.01623,0.768184,0.768184,1.5363
0.8761,1.01624,0.768248,0.768248,1.53643
0.8762,1.01624,0.768312,0.768312,1.53656
0.8763,1.01625,0.768376,0.768376,1.53669
0.8764,1.01626,0.76844,0.76844,1.53682
0.8765,1.01626,0.768504,0.768504,1.53694
0.8766,1.01627,0.768568,0.768568,1.53707
0.8767,1.01627,0.768632,0.768632,1.5372
0.8768,1.01628,0.768696,0.768696,1.53733
0.8769,1.01628,0.76876,0.76876,1.53746
0.877,1.01629,0.768824,0.768824,1.53758
0.8771,1.01629,0.768888,0.768888,1.53771
0.8772,1.0163,0.768952,0.768952,1.53784
0.8773,1.0163,0.769016,0.769016,1.53797
0.8774,1.01631,0.76908,0.76908,1.5381
0.8775,1.01631,0.769144,0.769144,1.53822
0.8776,1.01632,0.769207,0.769207,1.53835
0.8777,1.01633,0.769271,0.769271,1.53848
0.8778,1.01633,0.769335,0.769335,1.53861
0.8779,1.01634,0.769399,0.769399,1.53873
0.878,1.01634,0.769463,0.769463,1.53886
0.8781,1.01634,0.769527,0.769527,1.53899
0.8782,1.01635,0.769591,0.769591,1.53912
0.8783,1.01635,0.769655,0.769655,1.53925
0.8784,1.01636,0.769718,0.769718,1.53937
0.8785,1.01637,0.769782,0.769782,1.5395
0.8786,1.01637,0.769846,0.769846,1.53963
0.8787,1.01638,0.76991,0.76991,1.53976
0.8788,1.01639,0.769974,0.769974,1.53988
0.8789,1.01639,0.770038,0.770038,1.54001
0.879,1.0164,0.770101,0.770101,1.54014
0.8791,1.0164,0.770165,0.770165,1.54027
0.8792,1.01641,0.770229,0.770229,1.54039
0.8793,1.01642,0.770293,0.770293,1.54052
0.8794,1.01642,0.770356,0.770356,1.54065
0.8795,1.01643,0.77042,0.77042,1.54078
0.8796,1.01643,0.770484,0.770484,1.5409
0.8797,1.01644,0.770548,0.770548,1.54103
0.8798,1.01644,0.770611,0.770611,1.54116
0.8799,1.01645,0.770675,0.770675,1.54129
0.88,1.01645,0.770739,0.770739,1.54141
0.8801,1.01646,0.770803,0.770803,1.54154
0.8802,1.01646,0.770866,0.770866,1.54167
0.8803,1.01647,0.77093,0.77093,1.5418
0.8804,1.01647,0.770994,0.770994,1.54192
0.8805,1.01647,0.771057,0.771057,1.54205
0.8806,1.01648,0.771121,0.771121,1.54218
0.8807,1.01649,0.771185,0.771185,1.54231
0.8808,1.01649,0.771248,0.771248,1.54243
0.8809,1.0165,0.771312,0.771312,1.54256
0.881,1.0165,0.771376,0.771376,1.54269
0.8811,1.01651,0.771439,0.771439,1.54281
0.8812,1.01651,0.771503,0.771503,1.54294
0.8813,1.01652,0.771567,0.771567,1.54307
0.8814,1.01652,0.77163,0.77163,1.5432
0.8815,1.01653,0.771694,0.771694,1.54332
0.8816,1.01653,0.771757,0.771757,1.54345
0.8817,1.01654,0.771821,0.771821,1.54358
0.8818,1.01655,0.771885,0.771885,1.54371
0.8819,1.01655,0.771948,0.771948,1.54383
0.882,1.01656,0.772012,0.772012,1.54396
0.8821,1.01656,0.772075,0.772075,1.54409
0.8822,1.01656,0.772139,0.772139,1.54421
0.8823,1.01657,0.772202,0.772202,1.54434
0.8824,1.01658,0.772266,0.772266,1.54447
0.8825,1.01658,0.772329,0.772329,1.5446
0.8826,1.01659,0.772393,0.772393,1.54472
0.8827,1.01659,0.772456,0.772456,1.54485
0.8828,1.0166,0.77252,0.77252,1.54498
0.8829,1.0166,0.772583,0.772583,1.5451
0.883,1.01661,0.772647,0.772647,1.54523
0.8831,1.01661,0.77271,0.77271,1.54536
0.8832,1.01662,0.772774,0.772774,1.54548
0.8833,1.01662,0.772837,0.772837,1.54561
0.8834,1.01663,0.772901,0.772901,1.54574
0.8835,1.01663,0.772964,0.772964,1.54586
0.8836,1.01664,0.773028,0.773028,1.54599
0.8837,1.01665,0.773091,0.773091,1.54612
0.8838,1.01665,0.773154,0.773154,1.54625
0.8839,1.01666,0.773218,0.773218,1.54637
0.884,1.01666,0.773281,0.773281,1.5465
0.8841,1.01667,0.773345,0.773345,1.54663
0.8842,1.01668,0.773408,0.773408,1.54675
0.8843,1.01668,0.773471,0.773471,1.54688
0.8844,1.01669,0.773535,0.773535,1.54701
0.8845,1.01669,0.773598,0.773598,1.54713
0.8846,1.0167,0.773662,0.773662,1.54726
0.8847,1.0167,0.773725,0.773725,1.54739
0.8848,1.01671,0.773788,0.773788,1.54751
0.8849,1.01671,0.773852,0.773852,1.54764
0.885,1.01672,0.773915,0.773915,1.54777
0.8851,1.01672,0.773978,0.773978,1.54789
0.8852,1.01673,0.774042,0.774042,1.54802
0.8853,1.01673,0.774105,0.774105,1.54815
0.8854,1.01674,0.774168,0.774168,1.54827
0.8855,1.01674,0.774232,0.774232,1.5484
0.8856,1.01675,0.774295,0.774295,1.54853
0.8857,1.01675,0.774358,0.774358,1.54865
0.8858,1.01676,0.774421,0.774421,1.54878
0.8859,1.01676,0.774485,0.774485,1.54891
0.886,1.01677,0.774548,0.774548,1.54903
0.8861,1.01678,0.774611,0.774611,1.54916
0.8862,1.01678,0.774674,0.774674,1.54929
0.8863,1.01679,0.774738,0.774738,1.54941
0.8864,1.0168,0.774801,0.774801,1.54954
0.8865,1.0168,0.774864,0.774864,1.54966
0.8866,1.0168,0.774927,0.774927,1.54979
0.8867,1.01681,0.77499,0.77499,1.54992
0.8868,1.01682,0.775054,0.775054,1.55004
0.8869,1.01682,0.775117,0.775117,1.55017
0.887,1.01682,0.77518,0.77518,1.5503
0.8871,1.01683,0.775243,0.775243,1.55042
0.8872,1.01684,0.775306,0.775306,1.55055
0.8873,1.01684,0.77537,0.77537,1.55068
0.8874,1.01685,0.775433,0.775433,1.5508
0.8875,1.01685,0.775496,0.775496,1.55093
0.8876,1.01686,0.775559,0.775559,1.55105
0.8877,1.01686,0.775622,0.775622,1.55118
0.8878,1.01687,0.775685,0.775685,1.55131
0.8879,1.01687,0.775748,0.775748,1.55143
0.888,1.01688,0.775811,0.775811,1.55156
0.8881,1.01688,0.775874,0.775874,1.55169
0.8882,1.01689,0.775938,0.775938,1.55181
0.8883,1.01689,0.776001,0.776001,1.55194
0.8884,1.0169,0.776064,0.776064,1.55206
0.8885,1.0169,0.776127,0.776127,1.55219
0.8886,1.01691,0.77619,0.77619,1.55232
0.8887,1.01692,0.776253,0.776253,1.55244
0.8888,1.01692,0.776316,0.776316,1.55257
0.8889,1.01693,0.776379,0.776379,1.55269
0.889,1.01693,0.776442,0.776442,1.55282
0.8891,1.01694,0.776505,0.776505,1.55295
0.8892,1.01694,0.776568,0.776568,1.55307
0.8893,1.01695,0.776631,0.776631,1.5532
0.8894,1.01695,0.776694,0.776694,1.55332
0.8895,1.01696,0.776757,0.776757,1.55345
0.8896,1.01696,0.77682,0.77682,1.55358
0.8897,1.01697,0.776883,0.776883,1.5537
0.8898,1.01697,0.776946,0.776946,1.55383
0.8899,1.01698,0.777009,0.777009,1.55395
0.89,1.01699,0.777072,0.777072,1.55408
0.8901,1.01699,0.777135,0.777135,1.55421
0.8902,1.01699,0.777198,0.777198,1.55433
0.8903,1.017,0.777261,0.777261,1.55446
0.8904,1.01701,0.777323,0.777323,1.55458
0.8905,1.01701,0.777386,0.777386,1.55471
0.8906,1.01702,0.777449,0.777449,1.55484
0.8907,1.01703,0.777512,0.777512,1.55496
0.8908,1.01703,0.777575,0.777575,1.55509
0.8909,1.01703,0.777638,0.777638,1.55521
0.891,1.01704,0.777701,0.777701,1.55534
0.8911,1.01704,0.777764,0.777764,1.55546
0.8912,1.01705,0.777826,0.777826,1.55559
0.8913,1.01705,0.777889,0.777889,1.55572
0.8914,1.01706,0.777952,0.777952,1.55584
0.8915,1.01706,0.778015,0.778015,1.55597
0.8916,1.01707,0.778078,0.778078,1.55609
0.8917,1.01707,0.778141,0.778141,1.55622
0.8918,1.01708,0.778203,0.778203,1.55634
0.8919,1.01709,0.778266,0.778266,1.55647
0.892,1.01709,0.778329,0.778329,1.5566
0.8921,1.0171,0.778392,0.778392,1.55672
0.8922,1.0171,0.778455,0.778455,1.55685
0.8923,1.01711,0.778517,0.778517,1.55697
0.8924,1.01711,0.77858,0.77858,1.5571
0.8925,1.01712,0.778643,0.778643,1.55722
0.8926,1.01712,0.778706,0.778706,1.55735
0.8927,1.01712,0.778768,0.778768,1.55747
0.8928,1.01713,0.778831,0.778831,1.5576
0.8929,1.01714,0.778894,0.778894,1.55772
0.893,1.01715,0.778956,0.778956,1.55785
0.8931,1.01715,0.779019,0.779019,1.55798
0.8932,1.01716,0.779082,0.779082,1.5581
0.8933,1.01716,0.779145,0.779145,1.55823
0.8934,1.01717,0.779207,0.779207,1.55835
0.8935,1.01717,0.77927,0.77927,1.55848
0.8936,1.01718,0.779333,0.779333,1.5586
0.8937,1.01718,0.779395,0.779395,1.55873
0.8938,1.01719,0.779458,0.779458,1.55885
0.8939,1.01719,0.779521,0.779521,1.55898
0.894,1.0172,0.779583,0.779583,1.5591
0.8941,1.0172,0.779646,0.779646,1.55923
0.8942,1.01721,0.779708,0.779708,1.55935
0.8943,1.01721,0.779771,0.779771,1.55948
0.8944,1.01722,0.779834,0.779834,1.5596
0.8945,1.01722,0.779896,0.779896,1.55973
0.8946,1.01723,0.779959,0.779959,1.55986
0.8947,1.01723,0.780021,0.780021,1.55998
0.8948,1.01724,0.780084,0.780084,1.56011
0.8949,1.01725,0.780147,0.780147,1.56023
0.895,1.01725,0.780209,0.780209,1.56036
0.8951,1.01726,0.780272,0.780272,1.56048
0.8952,1.01726,0.780334,0.780334,1.56061
0.8953,1.01727,0.780397,0.780397,1.56073
0.8954,1.01727,0.780459,0.780459,1.56086
0.8955,1.01728,0.780522,0.780522,1.56098
0.8956,1.01728,0.780584,0.780584,1.56111
0.8957,1.01729,0.780647,0.780647,1.56123
0.8958,1.01729,0.780709,0.780709,1.56136
0.8959,1.0173,0.780772,0.780772,1.56148
0.896,1.0173,0.780834,0.780834,1.56161
0.8961,1.01731,0.780897,0.780897,1.56173
0.8962,1.01731,0.780959,0.780959,1.56186
0.8963,1.02425,0.781022,0.781022,1.56198
0.8964,1.02426,0.781084,0.781084,1.56211
0.8965,1.02427,0.781146,0.781146,1.56223
0.8966,1.02428,0.781209,0.781209,1.56236
0.8967,1.02428,0.781271,0.781271,1.56248
0.8968,1.02429,0.781334,0.781334,1.56261
0.8969,1.02429,0.781396,0.781396,1.56273
0.897,1.0243,0.781459,0.781459,1.56285
0.8971,1.02431,0.781521,0.781521,1.56298
0.8972,1.02432,0.781583,0.781583,1.5631
0.8973,1.02432,0.781646,0.781646,1.56323
0.8974,1.02433,0.781708,0.781708,1.56335
0.8975,1.02433,0.78177,0.78177,1.56348
0.8976,1.02434,0.781833,0.781833,1.5636
0.8977,1.02435,0.781895,0.781895,1.56373
0.8978,1.02435,0.781957,0.781957,1.56385
0.8979,1.02436,0.78202,0.78202,1.56398
0.898,1.02436,0.782082,0.782082,1.5641
0.8981,1.02437,0.782144,0.782144,1.56423
0.8982,1.02437,0.782207,0.782207,1.56435
0.8983,1.02438,0.782269,0.782269,1.56448
0.8984,1.02439,0.782331,0.782331,1.5646
0.8985,1.02439,0.782394,0.782394,1.56472
0.8986,1.0244,0.782456,0.782456,1.56485
0.8987,1.0244,0.782518,0.782518,1.56497
0.8988,1.02441,0.78258,0.78258,1.5651
0.8989,1.02442,0.782643,0.782643,1.56522
0.899,1.02442,0.782705,0.782705,1.56535
0.8991,1.02443,0.782767,0.782767,1.56547
0.8992,1.02443,0.782829,0.782829,1.5656
0.8993,1.02444,0.782892,0.782892,1.56572
0.8994,1.02444,0.782954,0.782954,1.56585
0.8995,1.02445,0.783016,0.783016,1.56597
0.8996,1.02445,0.783078,0.783078,1.56609
0.8997,1.02446,0.78314,0.78314,1.56622
0.8998,1.02447,0.783203,0.783203,1.56634
0.8999,1.02447,0.783265,0.783265,1.56647
0.9,1.02448,0.783327,0.783327,1.56659
0.9001,1.02449,0.783389,0.783389,1.56672
0.9002,1.02449,0.783451,0.783451,1.56684
0.9003,1.0245,0.783513,0.783513,1.56696
0.9004,1.0245,0.783575,0.783575,1.56709
0.9005,1.02451,0.783638,0.783638,1.56721
0.9006,1.02451,0.7837,0.7837,1.56734
0.9007,1.02452,0.783762,0.783762,1.56746
0.9008,1.02452,0.783824,0.783824,1.56759
0.9009,1.02453,0.783886,0.783886,1.56771
0.901,1.02453,0.783948,0.783948,1.56783
0.9011,1.02454,0.78401,0.78401,1.56796
0.9012,1.02455,0.784072,0.784072,1.56808
0.9013,1.02455,0.784134,0.784134,1.56821
0.9014,1.02456,0.784196,0.784196,1.56833
0.9015,1.02456,0.784258,0.784258,1.56845
0.9016,1.02457,0.78432,0.78432,1.56858
0.9017,1.02457,0.784383,0.784383,1.5687
0.9018,1.02458,0.784445,0.784445,1.56883
0.9019,1.02458,0.784507,0.784507,1.56895
0.902,1.02459,0.784569,0.784569,1.56908
0.9021,1.0246,0.784631,0.784631,1.5692
0.9022,1.0246,0.784693,0.784693,1.56932
0.9023,1.02461,0.784755,0.784755,1.56945
0.9024,1.02461,0.784817,0.784817,1.56957
0.9025,1.02462,0.784878,0.784878,1.5697
0.9026,1.02462,0.78494,0.78494,1.56982
0.9027,1.02463,0.785002,0.785002,1.56994
0.9028,1.02463,0.785064,0.785064,1.57007
0.9029,1.02464,0.785126,0.785126,1.57019
0.903,1.02465,0.785188,0.785188,1.57031
0.9031,1.02465,0.78525,0.78525,1.57044
0.9032,1.02466,0.785312,0.785312,1.57056
0.9033,1.02467,0.785374,0.785374,1.57069
0.9034,1.02467,0.785436,0.785436,1.57081
0.9035,1.02468,0.785498,0.785498,1.57093
0.9036,1.02468,0.78556,0.78556,1.57106
0.9037,1.02469,0.785621,0.785621,1.57118
0.9038,1.0247,0.785683,0.785683,1.5713
0.9039,1.0247,0.785745,0.785745,1.57143
0.904,1.02471,0.785807,0.785807,1.57155
0.9041,1.02471,0.785869,0.785869,1.57168
0.9042,1.02472,0.785931,0.785931,1.5718
0.9043,1.02472,0.785993,0.785993,1.57192
0.9044,1.02473,0.786054,0.786054,1.57205
0.9045,1.02474,0.786116,0.786116,1.57217
0.9046,1.02474,0.786178,0.786178,1.57229
0.9047,1.02475,0.78624,0.78624,1.57242
0.9048,1.02475,0.786302,0.786302,1.57254
0.9049,1.02476,0.786363,0.786363,1.57266
0.905,1.02476,0.786425,0.786425,1.57279
0.9051,1.02477,0.786487,0.786487,1.57291
0.9052,1.02478,0.786549,0.786549,1.57304
0.9053,1.02478,0.78661,0.78661,1.57316
0.9054,1.02479,0.786672,0.786672,1.57328
0.9055,1.02479,0.786734,0.786734,1.57341
0.9056,1.0248,0.786796,0.786796,1.57353
0.9057,1.0248,0.786857,0.786857,1.57365
0.9058,1.02481,0.786919,0.786919,1.57378
0.9059,1.02482,0.786981,0.786981,1.5739
0.906,1.02482,0.787042,0.787042,1.57402
0.9061,1.02483,0.787104,0.787104,1.57415
0.9062,1.02483,0.787166,0.787166,1.57427
0.9063,1.02484,0.787227,0.787227,1.57439
0.9064,1.02484,0.787289,0.787289,1.57452
0.9065,1.02485,0.787351,0.787351,1.57464
0.9066,1.02485,0.787412,0.787412,1.57476
0.9067,1.02486,0.787474,0.787474,1.57489
0.9068,1.02487,0.787536,0.787536,1.57501
0.9069,1.02487,0.787597,0.787597,1.57513
0.907,1.02488,0.787659,0.787659,1.57526
0.9071,1.02488,0.787721,0.787721,1.57538
0.9072,1.02489,0.787782,0.787782,1.5755
0.9073,1.02489,0.787844,0.787844,1.57563
0.9074,1.0249,0.787905,0.787905,1.57575
0.9075,1.02491,0.787967,0.787967,1.57587
0.9076,1.02491,0.788028,0.788028,1.576
0.9077,1.02492,0.78809,0.78809,1.57612
0.9078,1.02493,0.788152,0.788152,1.57624
0.9079,1.02493,0.788213,0.788213,1.57636
0.908,1.02494,0.788275,0.788275,1.57649
0.9081,1.02495,0.788336,0.788336,1.57661
0.9082,1.02495,0.788398,0.788398,1.57673
0.9083,1.02496,0.788459,0.788459,1.57686
0.9084,1.02496,0.788521,0.788521,1.57698
0.9085,1.02497,0.788582,0.788582,1.5771
0.9086,1.02497,0.788644,0.788644,1.57723
0.9087,1.02498,0.788705,0.788705,1.57735
0.9088,1.02498,0.788767,0.788767,1.57747
0.9089,1.02499,0.788828,0.788828,1.57759
0.909,1.02499,0.78889,0.78889,1.57772
0.9091,1.025,0.788951,0.788951,1.57784
0.9092,1.025,0.789012,0.789012,1.57796
0.9093,1.02501,0.789074,0.789074,1.57809
0.9094,1.02502,0.789135,0.789135,1.57821
0.9095,1.02502,0.789197,0.789197,1.57833
0.9096,1.02503,0.789258,0.789258,1.57845
0.9097,1.02504,0.78932,0.78932,1.57858
0.9098,1.02504,0.789381,0.789381,1.5787
0.9099,1.02505,0.789442,0.789442,1.57882
0.91,1.02505,0.789504,0.789504,1.57895
0.9101,1.02506,0.789565,0.789565,1.57907
0.9102,1.02506,0.789626,0.789626,1.57919
0.9103,1.02507,0.789688,0.789688,1.57931
0.9104,1.02507,0.789749,0.789749,1.57944
0.9105,1.02508,0.789811,0.789811,1.57956
0.9106,1.02508,0.789872,0.789872,1.57968
0.9107,1.02509,0.789933,0.789933,1.57981
0.9108,1.0251,0.789994,0.789994,1.57993
0.9109,1.0251,0.790056,0.790056,1.58005
0.911,1.02511,0.790117,0.790117,1.58017
0.9111,1.02511,0.790178,0.790178,1.5803
0.9112,1.02512,0.79024,0.79024,1.58042
0.9113,1.02513,0.790301,0.790301,1.58054
0.9114,1.02513,0.790362,0.790362,1.58066
0.9115,1.02514,0.790423,0.790423,1.58079
0.9116,1.02514,0.790485,0.790485,1.58091
0.9117,1.02515,0.790546,0.790546,1.58103
0.9118,1.02515,0.790607,0.790607,1.58115
0.9119,1.02516,0.790668,0.790668,1.58128
0.912,1.02517,0.79073,0.79073,1.5814
0.9121,1.02517,0.790791,0.790791,1.58152
0.9122,1.02518,0.790852,0.790852,1.58164
0.9123,1.02518,0.790913,0.790913,1.58177
0.9124,1.02519,0.790974,0.790974,1.58189
0.9125,1.02519,0.791036,0.791036,1.58201
0.9126,1.0252,0.791097,0.791097,1.58213
0.9127,1.02521,0.791158,0.791158,1.58225
0.9128,1.02521,0.791219,0.791219,1.58238
0.9129,1.02522,0.79128,0.79128,1.5825
0.913,1.02522,0.791341,0.791341,1.58262
0.9131,1.02523,0.791403,0.791403,1.58274
0.9132,1.02524,0.791464,0.791464,1.58287
0.9133,1.02524,0.791525,0.791525,1.58299
0.9134,1.02525,0.791586,0.791586,1.58311
0.9135,1.02525,0.791647,0.791647,1.58323
0.9136,1.02526,0.791708,0.791708,1.58336
0.9137,1.02526,0.791769,0.791769,1.58348
0.9138,1.02527,0.79183,0.79183,1.5836
0.9139,1.02527,0.791891,0.791891,1.58372
0.914,1.02528,0.791952,0.791952,1.58384
0.9141,1.02528,0.792013,0.792013,1.58397
0.9142,1.02529,0.792075,0.792075,1.58409
0.9143,1.02529,0.792136,0.792136,1.58421
0.9144,1.0253,0.792197,0.792197,1.58433
0.9145,1.0253,0.792258,0.792258,1.58445
0.9146,1.02531,0.792319,0.792319,1.58458
0.9147,1.02532,0.79238,0.79238,1.5847
0.9148,1.02532,0.792441,0.792441,1.58482
0.9149,1.02533,0.792502,0.792502,1.58494
0.915,1.02533,0.792563,0.792563,1.58506
0.9151,1.02534,0.792624,0.792624,1.58519
0.9152,1.02535,0.792685,0.792685,1.58531
0.9153,1.02535,0.792745,0.792745,1.58543
0.9154,1.02536,0.792806,0.792806,1.58555
0.9155,1.02536,0.792867,0.792867,1.58567
0.9156,1.02537,0.792928,0.792928,1.5858
0.9157,1.02538,0.792989,0.792989,1.58592
0.9158,1.02538,0.79305,0.79305,1.58604
0.9159,1.02539,0.793111,0.793111,1.58616
0.916,1.02539,0.793172,0.793172,1.58628
0.9161,1.02541,0.793233,0.793233,1.5864
0.9162,1.02541,0.793294,0.793294,1.58653
0.9163,1.02542,0.793355,0.793355,1.58665
0.9164,1.02542,0.793416,0.793416,1.58677
0.9165,1.02543,0.793476,0.793476,1.58689
0.9166,1.02543,0.793537,0.793537,1.58701
0.9167,1.02544,0.793598,0.793598,1.58714
0.9168,1.02545,0.793659,0.793659,1.58726
0.9169,1.02545,0.79372,0.79372,1.58738
0.917,1.02546,0.793781,0.793781,1.5875
0.9171,1.02547,0.793841,0.793841,1.58762
0.9172,1.02547,0.793902,0.793902,1.58774
0.9173,1.02548,0.793963,0.793963,1.58787
0.9174,1.02548,0.794024,0.794024,1.58799
0.9175,1.02549,0.794085,0.794085,1.58811
0.9176,1.02549,0.794145,0.794145,1.58823
0.9177,1.0255,0.794206,0.794206,1.58835
0.9178,1.03227,0.794267,0.794267,1.58847
0.9179,1.03228,0.794328,0.794328,1.58859
0.918,1.03229,0.794388,0.794388,1.58872
0.9181,1.03229,0.794449,0.794449,1.58884
0.9182,1.0323,0.79451,0.79451,1.58896
0.9183,1.03231,0.794571,0.794571,1.58908
0.9184,1.03231,0.794631,0.794631,1.5892
0.9185,1.03232,0.794692,0.794692,1.58932
0.9186,1.03233,0.794753,0.794753,1.58944
0.9187,1.03233,0.794813,0.794813,1.58957
