"time","fmi1.out","fmi2.out"
0.2778,0.601433,1.25168
0.2779,0.601348,1.25129
0.278,0.601263,1.25091
0.2781,0.601177,1.25053
0.2782,0.601092,1.25014
0.2783,0.601006,1.24976
0.2784,0.600921,1.24938
0.2785,0.600835,1.24899
0.2786,0.60075,1.24861
0.2787,0.600665,1.24823
0.2788,0.600579,1.24784
0.2789,0.600494,1.24746
0.279,0.600408,1.24708
0.2791,0.600323,1.24669
0.2792,0.600238,1.24631
0.2793,0.600152,1.24592
0.2794,0.600067,1.24554
0.2795,0.599981,1.24516
0.2796,0.599896,1.24477
0.2797,0.59981,1.24439
0.2798,0.599725,1.24401
0.2799,0.59964,1.24362
0.28,0.599554,1.24324
0.2801,0.599508,1.24297
0.2802,0.599462,1.2427
0.2803,0.599416,1.24243
0.2804,0.599369,1.24216
0.2805,0.599323,1.24189
0.2806,0.599277,1.24162
0.2807,0.599231,1.24135
0.2808,0.599185,1.24108
0.2809,0.599138,1.24081
0.281,0.599092,1.24054
0.2811,0.599046,1.24027
0.2812,0.599,1.23999
0.2813,0.598954,1.23972
0.2814,0.598908,1.23945
0.2815,0.598861,1.23918
0.2816,0.598815,1.23891
0.2817,0.598769,1.23864
0.2818,0.598723,1.23837
0.2819,0.598677,1.2381
0.282,0.59863,1.23783
0.2821,0.598584,1.23756
0.2822,0.598538,1.23729
0.2823,0.598492,1.23702
0.2824,0.598446,1.23675
0.2825,0.5984,1.23648
0.2826,0.598353,1.23621
0.2827,0.598307,1.23594
0.2828,0.598261,1.23567
0.2829,0.598215,1.2354
0.283,0.598169,1.23513
0.2831,0.598122,1.23486
0.2832,0.598076,1.23459
0.2833,0.59803,1.23431
0.2834,0.597984,1.23404
0.2835,0.597938,1.23377
0.2836,0.597892,1.2335
0.2837,0.597845,1.23323
0.2838,0.597799,1.23296
0.2839,0.597753,1.23269
0.284,0.597707,1.23242
0.2841,0.597661,1.23215
0.2842,0.597614,1.23188
0.2843,0.597568,1.23161
0.2844,0.597522,1.23134
0.2845,0.597476,1.23107
0.2846,0.59743,1.2308
0.2847,0.597384,1.23053
0.2848,0.597337,1.23026
0.2849,0.597291,1.22999
0.285,0.597245,1.22972
0.2851,0.597199,1.22945
0.2852,0.597153,1.22918
0.2853,0.597106,1.22891
0.2854,0.59706,1.22863
0.2855,0.597014,1.22836
0.2856,0.596968,1.22809
0.2857,0.596922,1.22782
0.2858,0.596876,1.22755
0.2859,0.596829,1.22728
0.286,0.596783,1.22701
0.2861,0.596737,1.22674
0.2862,0.596691,1.22647
0.2863,0.596645,1.2262
0.2864,0.596598,1.22593
0.2865,0.596552,1.22566
0.2866,0.596506,1.22539
0.2867,0.59646,1.22512
0.2868,0.596414,1.22485
0.2869,0.596368,1.22458
0.287,0.596321,1.22431
0.2871,0.596275,1.22404
0.2872,0.596229,1.22377
0.2873,0.596183,1.2235
0.2874,0.596137,1.22323
0.2875,0.59609,1.22295
0.2876,0.596044,1.22268
0.2877,0.595998,1.22241
0.2878,0.595952,1.22214
0.2879,0.595906,1.22187
0.288,0.59586,1.2216
0.2881,0.595813,1.22133
0.2882,0.595767,1.22106
0.2883,0.595721,1.22079
0.2884,0.595675,1.22052
0.2885,0.595629,1.22025
0.2886,0.595582,1.21998
0.2887,0.595536,1.21971
0.2888,0.59549,1.21944
0.2889,0.595444,1.21917
0.289,0.595398,1.2189
0.2891,0.595352,1.21863
0.2892,0.595305,1.21836
0.2893,0.595259,1.21809
0.2894,0.595213,1.21782
0.2895,0.595167,1.21755
0.2896,0.595121,1.21728
0.2897,0.595074,1.217
0.2898,0.595028,1.21673
0.2899,0.594982,1.21646
0.29,0.594936,1.21619
0.2901,0.594915,1.21602
0.2902,0.594894,1.21585
0.2903,0.594873,1.21568
0.2904,0.594853,1.21551
0.2905,0.594832,1.21534
0.2906,0.594811,1.21517
0.2907,0.59479,1.215
0.2908,0.594769,1.21483
0.2909,0.594748,1.21466
0.291,0.594727,1.21448
0.2911,0.594707,1.21431
0.2912,0.594686,1.21414
0.2913,0.594665,1.21397
0.2914,0.594644,1.2138
0.2915,0.594623,1.21363
0.2916,0.594602,1.21346
0.2917,0.594581,1.21329
0.2918,0.594561,1.21312
0.2919,0.59454,1.21295
0.292,0.594519,1.21278
0.2921,0.594498,1.21261
0.2922,0.594477,1.21243
0.2923,0.594456,1.21226
0.2924,0.594435,1.21209
0.2925,0.594415,1.21192
0.2926,0.594394,1.21175
0.2927,0.594373,1.21158
0.2928,0.594352,1.21141
0.2929,0.594331,1.21124
0.293,0.59431,1.21107
0.2931,0.59429,1.2109
0.2932,0.594269,1.21073
0.2933,0.594248,1.21056
0.2934,0.594227,1.21038
0.2935,0.594206,1.21021
0.2936,0.594185,1.21004
0.2937,0.594164,1.20987
0.2938,0.594144,1.2097
0.2939,0.594123,1.20953
0.294,0.594102,1.20936
0.2941,0.594081,1.20919
0.2942,0.59406,1.20902
0.2943,0.594039,1.20885
0.2944,0.594018,1.20868
0.2945,0.593998,1.2085
0.2946,0.593977,1.20833
0.2947,0.593956,1.20816
0.2948,0.593935,1.20799
0.2949,0.593914,1.20782
0.295,0.593893,1.20765
0.2951,0.593873,1.20748
0.2952,0.593852,1.20731
0.2953,0.593831,1.20714
0.2954,0.59381,1.20697
0.2955,0.593789,1.2068
0.2956,0.593768,1.20663
0.2957,0.593747,1.20645
0.2958,0.593727,1.20628
0.2959,0.593706,1.20611
0.296,0.593685,1.20594
0.2961,0.593664,1.20577
0.2962,0.593643,1.2056
0.2963,0.593622,1.20543
0.2964,0.593601,1.20526
0.2965,0.593581,1.20509
0.2966,0.59356,1.20492
0.2967,0.593539,1.20475
0.2968,0.593518,1.20458
0.2969,0.593497,1.2044
0.297,0.593476,1.20423
0.2971,0.593455,1.20406
0.2972,0.593435,1.20389
0.2973,0.593414,1.20372
0.2974,0.593393,1.20355
0.2975,0.593372,1.20338
0.2976,0.593351,1.20321
0.2977,0.59333,1.20304
0.2978,0.59331,1.20287
0.2979,0.593289,1.2027
0.298,0.593268,1.20253
0.2981,0.593247,1.20235
0.2982,0.593226,1.20218
0.2983,0.593205,1.20201
0.2984,0.593184,1.20184
0.2985,0.593164,1.20167
0.2986,0.593143,1.2015
0.2987,0.593122,1.20133
0.2988,0.593101,1.20116
0.2989,0.59308,1.20099
0.299,0.593059,1.20082
0.2991,0.593038,1.20065
0.2992,0.593018,1.20048
0.2993,0.592997,1.2003
0.2994,0.592976,1.20013
0.2995,0.592955,1.19996
0.2996,0.592934,1.19979
0.2997,0.592913,1.19962
0.2998,0.592892,1.19945
0.2999,0.592872,1.19928
0.3,0.592851,1.19911
0.3001,0.592839,1.19902
0.3002,0.592827,1.19892
0.3003,0.592814,1.19883
0.3004,0.592802,1.19874
0.3005,0.59279,1.19865
0.3006,0.592778,1.19855
0.3007,0.592766,1.19846
0.3008,0.592754,1.19837
0.3009,0.592742,1.19828
0.301,0.59273,1.19818
0.3011,0.592717,1.19809
0.3012,0.592705,1.198
0.3013,0.592693,1.19791
0.3014,0.592681,1.19782
0.3015,0.592669,1.19772
0.3016,0.592657,1.19763
0.3017,0.592645,1.19754
0.3018,0.592633,1.19745
0.3019,0.59262,1.19735
0.302,0.592608,1.19726
0.3021,0.592596,1.19717
0.3022,0.592584,1.19708
0.3023,0.592572,1.19698
0.3024,0.59256,1.19689
0.3025,0.592548,1.1968
0.3026,0.592536,1.19671
0.3027,0.592523,1.19661
0.3028,0.592511,1.19652
0.3029,0.592499,1.19643
0.303,0.592487,1.19634
0.3031,0.592475,1.19624
0.3032,0.592463,1.19615
0.3033,0.592451,1.19606
0.3034,0.592439,1.19597
0.3035,0.592426,1.19588
0.3036,0.592414,1.19578
0.3037,0.592402,1.19569
0.3038,0.59239,1.1956
0.3039,0.592378,1.19551
0.304,0.592366,1.19541
0.3041,0.592354,1.19532
0.3042,0.592342,1.19523
0.3043,0.59233,1.19514
0.3044,0.592317,1.19504
0.3045,0.592305,1.19495
0.3046,0.592293,1.19486
0.3047,0.592281,1.19477
0.3048,0.592269,1.19467
0.3049,0.592257,1.19458
0.305,0.592245,1.19449
0.3051,0.592233,1.1944
0.3052,0.59222,1.19431
0.3053,0.592208,1.19421
0.3054,0.592196,1.19412
0.3055,0.592184,1.19403
0.3056,0.592172,1.19394
0.3057,0.59216,1.19384
0.3058,0.592148,1.19375
0.3059,0.592136,1.19366
0.306,0.592123,1.19357
0.3061,0.592111,1.19347
0.3062,0.592099,1.19338
0.3063,0.592087,1.19329
0.3064,0.592075,1.1932
0.3065,0.592063,1.1931
0.3066,0.592051,1.19301
0.3067,0.592039,1.19292
0.3068,0.592026,1.19283
0.3069,0.592014,1.19274
0.307,0.592002,1.19264
0.3071,0.59199,1.19255
0.3072,0.591978,1.19246
0.3073,0.591966,1.19237
0.3074,0.591954,1.19227
0.3075,0.591942,1.19218
0.3076,0.591929,1.19209
0.3077,0.591917,1.192
0.3078,0.591905,1.1919
0.3079,0.591893,1.19181
0.308,0.591881,1.19172
0.3081,0.591869,1.19163
0.3082,0.591857,1.19153
0.3083,0.591845,1.19144
0.3084,0.591832,1.19135
0.3085,0.59182,1.19126
0.3086,0.591808,1.19116
0.3087,0.591796,1.19107
0.3088,0.591784,1.19098
0.3089,0.591772,1.19089
0.309,0.59176,1.1908
0.3091,0.591748,1.1907
0.3092,0.591736,1.19061
0.3093,0.591723,1.19052
0.3094,0.591711,1.19043
0.3095,0.591699,1.19033
0.3096,0.591687,1.19024
0.3097,0.591675,1.19015
0.3098,0.591663,1.19006
0.3099,0.591651,1.18996
0.31,0.591639,1.18987
0.3101,0.591617,1.18983
0.3102,0.591595,1.18979
0.3103,0.591573,1.18975
0.3104,0.591551,1.18971
0.3105,0.591529,1.18966
0.3106,0.591507,1.18962
0.3107,0.591485,1.18958
0.3108,0.591463,1.18954
0.3109,0.591441,1.1895
0.311,0.591419,1.18945
0.3111,0.591398,1.18941
0.3112,0.591376,1.18937
0.3113,0.591354,1.18933
0.3114,0.591332,1.18929
0.3115,0.59131,1.18925
0.3116,0.591288,1.1892
0.3117,0.591266,1.18916
0.3118,0.591244,1.18912
0.3119,0.591222,1.18908
0.312,0.5912,1.18904
0.3121,0.591178,1.189
0.3122,0.591156,1.18895
0.3123,0.591135,1.18891
0.3124,0.591113,1.18887
0.3125,0.591091,1.18883
0.3126,0.591069,1.18879
0.3127,0.591047,1.18875
0.3128,0.591025,1.1887
0.3129,0.591003,1.18866
0.313,0.590981,1.18862
0.3131,0.590959,1.18858
0.3132,0.590937,1.18854
0.3133,0.590915,1.1885
0.3134,0.590894,1.18845
0.3135,0.590872,1.18841
0.3136,0.59085,1.18837
0.3137,0.590828,1.18833
0.3138,0.590806,1.18829
0.3139,0.590784,1.18825
0.314,0.590762,1.1882
0.3141,0.59074,1.18816
0.3142,0.590718,1.18812
0.3143,0.590696,1.18808
0.3144,0.590674,1.18804
0.3145,0.590653,1.188
0.3146,0.590631,1.18795
0.3147,0.590609,1.18791
0.3148,0.590587,1.18787
0.3149,0.590565,1.18783
0.315,0.590543,1.18779
0.3151,0.590521,1.18775
0.3152,0.590499,1.1877
0.3153,0.590477,1.18766
0.3154,0.590455,1.18762
0.3155,0.590433,1.18758
0.3156,0.590412,1.18754
0.3157,0.59039,1.18749
0.3158,0.590368,1.18745
0.3159,0.590346,1.18741
0.316,0.590324,1.18737
0.3161,0.590302,1.18733
0.3162,0.59028,1.18729
0.3163,0.590258,1.18724
0.3164,0.590236,1.1872
0.3165,0.590214,1.18716
0.3166,0.590192,1.18712
0.3167,0.59017,1.18708
0.3168,0.590149,1.18704
0.3169,0.590127,1.18699
0.317,0.590105,1.18695
0.3171,0.590083,1.18691
0.3172,0.590061,1.18687
0.3173,0.590039,1.18683
0.3174,0.590017,1.18679
0.3175,0.589995,1.18674
0.3176,0.589973,1.1867
0.3177,0.589951,1.18666
0.3178,0.589929,1.18662
0.3179,0.589908,1.18658
0.318,0.589886,1.18654
0.3181,0.589864,1.18649
0.3182,0.589842,1.18645
0.3183,0.58982,1.18641
0.3184,0.589798,1.18637
0.3185,0.589776,1.18633
0.3186,0.589754,1.18629
0.3187,0.589732,1.18624
0.3188,0.58971,1.1862
0.3189,0.589688,1.18616
0.319,0.589667,1.18612
0.3191,0.589645,1.18608
0.3192,0.589623,1.18604
0.3193,0.589601,1.18599
0.3194,0.589579,1.18595
0.3195,0.589557,1.18591
0.3196,0.589535,1.18587
0.3197,0.589513,1.18583
0.3198,0.589491,1.18578
0.3199,0.589469,1.18574
0.32,0.589447,1.1857
0.3201,0.589396,1.18568
0.3202,0.589345,1.18565
0.3203,0.589294,1.18563
0.3204,0.589242,1.1856
0.3205,0.589191,1.18558
0.3206,0.58914,1.18556
0.3207,0.589089,1.18553
0.3208,0.589037,1.18551
0.3209,0.588986,1.18548
0.321,0.588935,1.18546
0.3211,0.588883,1.18543
0.3212,0.588832,1.18541
0.3213,0.588781,1.18539
0.3214,0.58873,1.18536
0.3215,0.588678,1.18534
0.3216,0.588627,1.18531
0.3217,0.588576,1.18529
0.3218,0.588525,1.18527
0.3219,0.588473,1.18524
0.322,0.588422,1.18522
0.3221,0.588371,1.18519
0.3222,0.588319,1.18517
0.3223,0.588268,1.18514
0.3224,0.588217,1.18512
0.3225,0.588166,1.1851
0.3226,0.588114,1.18507
0.3227,0.588063,1.18505
0.3228,0.588012,1.18502
0.3229,0.587961,1.185
0.323,0.587909,1.18497
0.3231,0.587858,1.18495
0.3232,0.587807,1.18493
0.3233,0.587755,1.1849
0.3234,0.587704,1.18488
0.3235,0.587653,1.18485
0.3236,0.587602,1.18483
0.3237,0.58755,1.1848
0.3238,0.587499,1.18478
0.3239,0.587448,1.18476
0.324,0.587397,1.18473
0.3241,0.587345,1.18471
0.3242,0.587294,1.18468
0.3243,0.587243,1.18466
0.3244,0.587191,1.18463
0.3245,0.58714,1.18461
0.3246,0.587089,1.18459
0.3247,0.587038,1.18456
0.3248,0.586986,1.18454
0.3249,0.586935,1.18451
0.325,0.586884,1.18449
0.3251,0.586833,1.18447
0.3252,0.586781,1.18444
0.3253,0.58673,1.18442
0.3254,0.586679,1.18439
0.3255,0.586627,1.18437
0.3256,0.586576,1.18434
0.3257,0.586525,1.18432
0.3258,0.586474,1.1843
0.3259,0.586422,1.18427
0.326,0.586371,1.18425
0.3261,0.58632,1.18422
0.3262,0.586269,1.1842
0.3263,0.586217,1.18417
0.3264,0.586166,1.18415
0.3265,0.586115,1.18413
0.3266,0.586063,1.1841
0.3267,0.586012,1.18408
0.3268,0.585961,1.18405
0.3269,0.58591,1.18403
0.327,0.585858,1.184
0.3271,0.585807,1.18398
0.3272,0.585756,1.18396
0.3273,0.585705,1.18393
0.3274,0.585653,1.18391
0.3275,0.585602,1.18388
0.3276,0.585551,1.18386
0.3277,0.585499,1.18383
0.3278,0.585448,1.18381
0.3279,0.585397,1.18379
0.328,0.585346,1.18376
0.3281,0.585294,1.18374
0.3282,0.585243,1.18371
0.3283,0.585192,1.18369
0.3284,0.585141,1.18366
0.3285,0.585089,1.18364
0.3286,0.585038,1.18362
0.3287,0.584987,1.18359
0.3288,0.584935,1.18357
0.3289,0.584884,1.18354
0.329,0.584833,1.18352
0.3291,0.584782,1.1835
0.3292,0.58473,1.18347
0.3293,0.584679,1.18345
0.3294,0.584628,1.18342
0.3295,0.584577,1.1834
0.3296,0.584525,1.18337
0.3297,0.584474,1.18335
0.3298,0.584423,1.18333
0.3299,0.584371,1.1833
0.33,0.58432,1.18328
0.3301,0.58422,1.18323
0.3302,0.584119,1.18319
0.3303,0.584019,1.18315
0.3304,0.583919,1.1831
0.3305,0.583818,1.18306
0.3306,0.583718,1.18301
0.3307,0.583618,1.18297
0.3308,0.583517,1.18293
0.3309,0.583417,1.18288
0.331,0.583317,1.18284
0.3311,0.583216,1.1828
0.3312,0.583116,1.18275
0.3313,0.583016,1.18271
0.3314,0.582915,1.18266
0.3315,0.582815,1.18262
0.3316,0.582715,1.18258
0.3317,0.582614,1.18253
0.3318,0.582514,1.18249
0.3319,0.582414,1.18244
0.332,0.582313,1.1824
0.3321,0.582213,1.18236
0.3322,0.582112,1.18231
0.3323,0.582012,1.18227
0.3324,0.581912,1.18223
0.3325,0.581811,1.18218
0.3326,0.581711,1.18214
0.3327,0.581611,1.18209
0.3328,0.58151,1.18205
0.3329,0.58141,1.18201
0.333,0.58131,1.18196
0.3331,0.581209,1.18192
0.3332,0.581109,1.18187
0.3333,0.581009,1.18183
0.3334,0.580908,1.18179
0.3335,0.580808,1.18174
0.3336,0.580708,1.1817
0.3337,0.580607,1.18166
0.3338,0.580507,1.18161
0.3339,0.580406,1.18157
0.334,0.580306,1.18152
0.3341,0.580206,1.18148
0.3342,0.580105,1.18144
0.3343,0.580005,1.18139
0.3344,0.579905,1.18135
0.3345,0.579804,1.18131
0.3346,0.579704,1.18126
0.3347,0.579604,1.18122
0.3348,0.579503,1.18117
0.3349,0.579403,1.18113
0.335,0.579303,1.18109
0.3351,0.579202,1.18104
0.3352,0.579102,1.181
0.3353,0.579002,1.18095
0.3354,0.578901,1.18091
0.3355,0.578801,1.18087
0.3356,0.578701,1.18082
0.3357,0.5786,1.18078
0.3358,0.5785,1.18074
0.3359,0.578399,1.18069
0.336,0.578299,1.18065
0.3361,0.578199,1.1806
0.3362,0.578098,1.18056
0.3363,0.577998,1.18052
0.3364,0.577898,1.18047
0.3365,0.577797,1.18043
0.3366,0.577697,1.18038
0.3367,0.577597,1.18034
0.3368,0.577496,1.1803
0.3369,0.577396,1.18025
0.337,0.577296,1.18021
0.3371,0.577195,1.18017
0.3372,0.577095,1.18012
0.3373,0.576995,1.18008
0.3374,0.576894,1.18003
0.3375,0.576794,1.17999
0.3376,0.576693,1.17995
0.3377,0.576593,1.1799
0.3378,0.576493,1.17986
0.3379,0.576392,1.17982
0.338,0.576292,1.17977
0.3381,0.576192,1.17973
0.3382,0.576091,1.17968
0.3383,0.575991,1.17964
0.3384,0.575891,1.1796
0.3385,0.57579,1.17955
0.3386,0.57569,1.17951
0.3387,0.57559,1.17946
0.3388,0.575489,1.17942
0.3389,0.575389,1.17938
0.339,0.575289,1.17933
0.3391,0.575188,1.17929
0.3392,0.575088,1.17925
0.3393,0.574987,1.1792
0.3394,0.574887,1.17916
0.3395,0.574787,1.17911
0.3396,0.574686,1.17907
0.3397,0.574586,1.17903
0.3398,0.574486,1.17898
0.3399,0.574385,1.17894
0.34,0.574285,1.17889
0.3401,0.574117,1.17879
0.3402,0.573948,1.17869
0.3403,0.57378,1.17859
0.3404,0.573612,1.17848
0.3405,0.573443,1.17838
0.3406,0.573275,1.17828
0.3407,0.573106,1.17818
0.3408,0.572938,1.17807
0.3409,0.57277,1.17797
0.341,0.572601,1.17787
0.3411,0.572433,1.17777
0.3412,0.572265,1.17766
0.3413,0.572096,1.17756
0.3414,0.571928,1.17746
0.3415,0.571759,1.17736
0.3416,0.571591,1.17725
0.3417,0.571423,1.17715
0.3418,0.571254,1.17705
0.3419,0.571086,1.17695
0.342,0.570918,1.17684
0.3421,0.570749,1.17674
0.3422,0.570581,1.17664
0.3423,0.570413,1.17654
0.3424,0.570244,1.17643
0.3425,0.570076,1.17633
0.3426,0.569907,1.17623
0.3427,0.569739,1.17613
0.3428,0.569571,1.17602
0.3429,0.569402,1.17592
0.343,0.569234,1.17582
0.3431,0.569066,1.17572
0.3432,0.568897,1.17561
0.3433,0.568729,1.17551
0.3434,0.56856,1.17541
0.3435,0.568392,1.17531
0.3436,0.568224,1.1752
0.3437,0.568055,1.1751
0.3438,0.567887,1.175
0.3439,0.567719,1.1749
0.344,0.56755,1.17479
0.3441,0.567382,1.17469
0.3442,0.567214,1.17459
0.3443,0.567045,1.17449
0.3444,0.566877,1.17438
0.3445,0.566708,1.17428
0.3446,0.56654,1.17418
0.3447,0.566372,1.17408
0.3448,0.566203,1.17397
0.3449,0.566035,1.17387
0.345,0.565867,1.17377
0.3451,0.565698,1.17367
0.3452,0.56553,1.17356
0.3453,0.565361,1.17346
0.3454,0.565193,1.17336
0.3455,0.565025,1.17325
0.3456,0.564856,1.17315
0.3457,0.564688,1.17305
0.3458,0.56452,1.17295
0.3459,0.564351,1.17284
0.346,0.564183,1.17274
0.3461,0.564015,1.17264
0.3462,0.563846,1.17254
0.3463,0.563678,1.17243
0.3464,0.563509,1.17233
0.3465,0.563341,1.17223
0.3466,0.563173,1.17213
0.3467,0.563004,1.17202
0.3468,0.562836,1.17192
0.3469,0.562668,1.17182
0.347,0.562499,1.17172
0.3471,0.562331,1.17161
0.3472,0.562162,1.17151
0.3473,0.561994,1.17141
0.3474,0.561826,1.17131
0.3475,0.561657,1.1712
0.3476,0.561489,1.1711
0.3477,0.561321,1.171
0.3478,0.561152,1.1709
0.3479,0.560984,1.17079
0.348,0.560816,1.17069
0.3481,0.560647,1.17059
0.3482,0.560479,1.17049
0.3483,0.56031,1.17038
0.3484,0.560142,1.17028
0.3485,0.559974,1.17018
0.3486,0.559805,1.17008
0.3487,0.559637,1.16997
0.3488,0.559469,1.16987
0.3489,0.5593,1.16977
0.349,0.559132,1.16967
0.3491,0.558963,1.16956
0.3492,0.558795,1.16946
0.3493,0.558627,1.16936
0.3494,0.558458,1.16926
0.3495,0.55829,1.16915
0.3496,0.558122,1.16905
0.3497,0.557953,1.16895
0.3498,0.557785,1.16885
0.3499,0.557617,1.16874
0.35,0.557448,1.16864
0.3501,0.557195,1.16844
0.3502,0.556941,1.16824
0.3503,0.556687,1.16804
0.3504,0.556434,1.16784
0.3505,0.55618,1.16764
0.3506,0.555926,1.16744
0.3507,0.555673,1.16724
0.3508,0.555419,1.16703
0.3509,0.555165,1.16683
0.351,0.554912,1.16663
0.3511,0.554658,1.16643
0.3512,0.554404,1.16623
0.3513,0.554151,1.16603
0.3514,0.553897,1.16583
0.3515,0.553644,1.16563
0.3516,0.55339,1.16543
0.3517,0.553136,1.16523
0.3518,0.552883,1.16503
0.3519,0.552629,1.16483
0.352,0.552375,1.16463
0.3521,0.552122,1.16443
0.3522,0.551868,1.16422
0.3523,0.551614,1.16402
0.3524,0.551361,1.16382
0.3525,0.551107,1.16362
0.3526,0.550854,1.16342
0.3527,0.5506,1.16322
0.3528,0.550346,1.16302
0.3529,0.550093,1.16282
0.353,0.549839,1.16262
0.3531,0.549585,1.16242
0.3532,0.549332,1.16222
0.3533,0.549078,1.16202
0.3534,0.548824,1.16182
0.3535,0.548571,1.16162
0.3536,0.548317,1.16142
0.3537,0.548063,1.16121
0.3538,0.54781,1.16101
0.3539,0.547556,1.16081
0.354,0.547303,1.16061
0.3541,0.547049,1.16041
0.3542,0.546795,1.16021
0.3543,0.546542,1.16001
0.3544,0.546288,1.15981
0.3545,0.546034,1.15961
0.3546,0.545781,1.15941
0.3547,0.545527,1.15921
0.3548,0.545273,1.15901
0.3549,0.54502,1.15881
0.355,0.544766,1.15861
0.3551,0.544513,1.1584
0.3552,0.544259,1.1582
0.3553,0.544005,1.158
0.3554,0.543752,1.1578
0.3555,0.543498,1.1576
0.3556,0.543244,1.1574
0.3557,0.542991,1.1572
0.3558,0.542737,1.157
0.3559,0.542483,1.1568
0.356,0.54223,1.1566
0.3561,0.541976,1.1564
0.3562,0.541722,1.1562
0.3563,0.541469,1.156
0.3564,0.541215,1.1558
0.3565,0.540962,1.15559
0.3566,0.540708,1.15539
0.3567,0.540454,1.15519
0.3568,0.540201,1.15499
0.3569,0.539947,1.15479
0.357,0.539693,1.15459
0.3571,0.53944,1.15439
0.3572,0.539186,1.15419
0.3573,0.538932,1.15399
0.3574,0.538679,1.15379
0.3575,0.538425,1.15359
0.3576,0.538172,1.15339
0.3577,0.537918,1.15319
0.3578,0.537664,1.15299
0.3579,0.537411,1.15278
0.358,0.537157,1.15258
0.3581,0.536903,1.15238
0.3582,0.53665,1.15218
0.3583,0.536396,1.15198
0.3584,0.536142,1.15178
0.3585,0.535889,1.15158
0.3586,0.535635,1.15138
0.3587,0.535381,1.15118
0.3588,0.535128,1.15098
0.3589,0.534874,1.15078
0.359,0.534621,1.15058
0.3591,0.534367,1.15038
0.3592,0.534113,1.15018
0.3593,0.53386,1.14997
0.3594,0.533606,1.14977
0.3595,0.533352,1.14957
0.3596,0.533099,1.14937
0.3597,0.532845,1.14917
0.3598,0.532591,1.14897
0.3599,0.532338,1.14877
0.36,0.532084,1.14857
0.3601,0.53173,1.14823
0.3602,0.531377,1.1479
0.3603,0.531023,1.14756
0.3604,0.53067,1.14722
0.3605,0.530316,1.14689
0.3606,0.529962,1.14655
0.3607,0.529609,1.14621
0.3608,0.529255,1.14588
0.3609,0.528901,1.14554
0.361,0.528548,1.1452
0.3611,0.528194,1.14487
0.3612,0.52784,1.14453
0.3613,0.527487,1.14419
0.3614,0.527133,1.14386
0.3615,0.526779,1.14352
0.3616,0.526426,1.14318
0.3617,0.526072,1.14285
0.3618,0.525719,1.14251
0.3619,0.525365,1.14217
0.362,0.525011,1.14184
0.3621,0.524658,1.1415
0.3622,0.524304,1.14116
0.3623,0.52395,1.14083
0.3624,0.523597,1.14049
0.3625,0.523243,1.14015
0.3626,0.522889,1.13981
0.3627,0.522536,1.13948
0.3628,0.522182,1.13914
0.3629,0.521828,1.1388
0.363,0.521475,1.13847
0.3631,0.521121,1.13813
0.3632,0.520768,1.13779
0.3633,0.520414,1.13746
0.3634,0.52006,1.13712
0.3635,0.519707,1.13678
0.3636,0.519353,1.13645
0.3637,0.518999,1.13611
0.3638,0.518646,1.13577
0.3639,0.518292,1.13544
0.364,0.517938,1.1351
0.3641,0.517585,1.13476
0.3642,0.517231,1.13443
0.3643,0.516877,1.13409
0.3644,0.516524,1.13375
0.3645,0.51617,1.13342
0.3646,0.515816,1.13308
0.3647,0.515463,1.13274
0.3648,0.515109,1.13241
0.3649,0.514756,1.13207
0.365,0.514402,1.13173
0.3651,0.514048,1.1314
0.3652,0.513695,1.13106
0.3653,0.513341,1.13072
0.3654,0.512987,1.13039
0.3655,0.512634,1.13005
0.3656,0.51228,1.12971
0.3657,0.511926,1.12938
0.3658,0.511573,1.12904
0.3659,0.511219,1.1287
0.366,0.510865,1.12837
0.3661,0.510512,1.12803
0.3662,0.510158,1.12769
0.3663,0.509805,1.12736
0.3664,0.509451,1.12702
0.3665,0.509097,1.12668
0.3666,0.508744,1.12635
0.3667,0.50839,1.12601
0.3668,0.508036,1.12567
0.3669,0.507683,1.12534
0.367,0.507329,1.125
0.3671,0.506975,1.12466
0.3672,0.506622,1.12432
0.3673,0.506268,1.12399
0.3674,0.505914,1.12365
0.3675,0.505561,1.12331
0.3676,0.505207,1.12298
0.3677,0.504854,1.12264
0.3678,0.5045,1.1223
0.3679,0.504146,1.12197
0.368,0.503793,1.12163
0.3681,0.503439,1.12129
0.3682,0.503085,1.12096
0.3683,0.502732,1.12062
0.3684,0.502378,1.12028
0.3685,0.502024,1.11995
0.3686,0.501671,1.11961
0.3687,0.501317,1.11927
0.3688,0.500963,1.11894
0.3689,0.50061,1.1186
0.369,0.500256,1.11826
0.3691,0.499903,1.11793
0.3692,0.499549,1.11759
0.3693,0.499195,1.11725
0.3694,0.498842,1.11692
0.3695,0.498488,1.11658
0.3696,0.498134,1.11624
0.3697,0.497781,1.11591
0.3698,0.497427,1.11557
0.3699,0.497073,1.11523
0.37,0.49672,1.1149
0.3701,0.496255,1.11439
0.3702,0.495789,1.11388
0.3703,0.495324,1.11337
0.3704,0.494859,1.11287
0.3705,0.494394,1.11236
0.3706,0.493929,1.11185
0.3707,0.493464,1.11135
0.3708,0.492999,1.11084
0.3709,0.492534,1.11033
0.371,0.492069,1.10982
0.3711,0.491603,1.10932
0.3712,0.491138,1.10881
0.3713,0.490673,1.1083
0.3714,0.490208,1.10779
0.3715,0.489743,1.10729
0.3716,0.489278,1.10678
